,index,충전소명,충전소ID,충전기ID,충전기타입,주소,위도,경도,이용가능시간,기관아이디,운영기관명,운영기관 연락처,충전기상태,상태갱신일시,충전량유형,시도코드,주차료무료여부,충전소안내,이용자제한여부,이용제한사유,삭제여부,삭제사유
11154,80592,중랑구청,SE000020,2,4,서울특별시 중랑구 봉화산로 179,37.606906,127.0932737,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,N,,N,,N,
11155,80593,중화1동 공영주차장,SE000021,1,2,서울특별시 중랑구 동일로136나길 14,37.6027493,127.0816591,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,1,20211100000000.0,,11,N,,N,,N,
11156,80594,창동역 공영주차장,SE000022,1,4,서울특별시 도봉구 마들로11길 74,37.654451,127.0483041,24시간 이용가능,SE,서울시,02-2640-5199,2,20211100000000.0,,11,Y,,N,,N,
11157,80595,천호역 공영주차장,SE000023,1,6,서울특별시 강동구 천호대로 지하997,37.53857898,127.1237424,24시간 이용가능,SE,서울시,02-2640-5199,1,20211100000000.0,,11,Y,,N,,N,
11158,80596,홍제1동 공용주차장,SE000024,1,4,서울특별시 서대문구 홍제내2바길 18,37.58508549,126.9360656,24시간 이용가능,SE,서울시,02-2640-5199,3,20211100000000.0,,11,Y,,N,,N,
11159,80597,홍제1동 공용주차장,SE000024,2,4,서울특별시 서대문구 홍제내2바길 18,37.58508549,126.9360656,24시간 이용가능,SE,서울시,02-2640-5199,2,20211100000000.0,,11,Y,,N,,N,
11160,80598,고려대학교 의과대학,SF000005,1,2,서울특별시 성북구 개운사2길 46,37.590002,127.027305,주차장 운영 정책에 따름,SF,스타코프,02-2118-1140,2,20211100000000.0,,11,Y,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11161,80603,서울숲L타워,SF000014,1,2,서울특별시 성동구 아차산로 17,37.547542,127.047245,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,N,,N,
11162,80604,서울숲L타워,SF000014,2,2,서울특별시 성동구 아차산로 17,37.547542,127.047245,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,N,,N,
11163,80605,서울숲L타워,SF000014,3,2,서울특별시 성동구 아차산로 17,37.547542,127.047245,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,N,,N,
11164,80606,서울숲L타워,SF000014,4,2,서울특별시 성동구 아차산로 17,37.547542,127.047245,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,N,,N,
11165,80607,서울숲L타워,SF000014,5,2,서울특별시 성동구 아차산로 17,37.547542,127.047245,09:00~18:00,SF,(주)스타코프,02-1833-4903,9,,,11,N,,Y,사업장 거주자외 출입제한,N,
11166,80608,서울숲L타워,SF000014,6,2,서울특별시 성동구 아차산로 17,37.547542,127.047245,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,N,,N,
11167,80609,서울숲L타워,SF000014,7,2,서울특별시 성동구 아차산로 17,37.547542,127.047245,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,N,,N,
11168,80610,서울숲L타워,SF000014,8,2,서울특별시 성동구 아차산로 17,37.547542,127.047245,09:00~18:00,SF,(주)스타코프,02-1833-4903,9,20210400000000.0,,11,N,,N,,N,
11169,80612,용산구 플래티앙II,SF000017,1,2,서울특별시 용산구 장문로9길 65,37.52653,126.996692,24시간 이용가능,SF,스타코프,02-2118-1140,2,20211100000000.0,,11,Y,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11170,80618,도선동 공영주차장,SF000027,1,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,9,20210700000000.0,,11,N,,N,,N,
11171,80619,도선동 공영주차장,SF000027,2,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11172,80620,도선동 공영주차장,SF000027,3,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,9,20210700000000.0,,11,N,,N,,N,
11173,80621,도선동 공영주차장,SF000027,4,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,9,20210700000000.0,,11,N,,N,,N,
11174,80622,도선동 공영주차장,SF000027,5,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,9,20210700000000.0,,11,N,,N,,N,
11175,80623,도선동 공영주차장,SF000027,6,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11176,80624,도선동 공영주차장,SF000027,7,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11177,80625,도선동 공영주차장,SF000027,8,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11178,80626,도선동 공영주차장,SF000027,9,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11179,80627,도선동 공영주차장,SF000027,10,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11180,80628,도선동 공영주차장,SF000027,11,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11181,80629,도선동 공영주차장,SF000027,12,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11182,80630,도선동 공영주차장,SF000027,13,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11183,80631,도선동 공영주차장,SF000027,14,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,3,20211100000000.0,,11,N,,N,,N,
11184,80632,도선동 공영주차장,SF000027,15,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11185,80633,도선동 공영주차장,SF000027,16,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11186,80634,도선동 공영주차장,SF000027,17,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11187,80635,도선동 공영주차장,SF000027,18,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11188,80636,도선동 공영주차장,SF000027,19,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11189,80637,도선동 공영주차장,SF000027,20,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,9,20210700000000.0,,11,N,,N,,N,
11190,80638,도선동 공영주차장,SF000027,21,2,서울특별시 성동구 무학로8길 8,37.565485,127.031407,09:00~18:00,SF,스타코프,02-2118-1100,2,20211100000000.0,,11,N,,N,,N,
11191,80649,일원펠리체 (저압수용가),SF000046,1,2,서울특별시 은평구 불광로 126,37.618086,126.933306,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11192,80652,진민하우스,SF000050,1,2,서울특별시 송파구 백제고분로32길 30-4,37.500006,127.094482,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11193,80655,한미아트빌라,SF000054,1,2,서울특별시 은평구 응암로29길 15-10,37.59623,126.917189,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11194,80656,현대모비스 동대문구점,SF000055,1,2,서울특별시 동대문구 한천로 32,37.564884,127.060682,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11195,80657,반석블레스빌,SF000056,1,2,서울특별시 관악구 남부순환로230길 93,37.475988,126.954764,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11196,80659,신트리 1단지 아파트,SF000058,1,2,서울특별시 양천구 신정로 293,37.51430989,126.8550432,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11197,80663,화곡동 화성홈타운,SF000063,1,2,서울특별시 강서구 초록마을로10길 42,37.540475,126.849863,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11198,80664,역촌센트레빌,SF000064,1,2,서울특별시 은평구 갈현로3나길 23,37.602236,126.906782,09:00~18:00,SF,(주)스타코프,02-1833-4903,9,20210400000000.0,,11,N,,N,,N,
11199,80665,역촌센트레빌,SF000064,2,2,서울특별시 은평구 갈현로3나길 23,37.602236,126.906782,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,N,,N,
11200,80666,역촌센트레빌,SF000064,3,2,서울특별시 은평구 갈현로3나길 23,37.602236,126.906782,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,N,,N,
11201,80667,역촌센트레빌,SF000064,4,2,서울특별시 은평구 갈현로3나길 23,37.602236,126.906782,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,N,,N,
11202,80668,역촌센트레빌,SF000064,5,2,서울특별시 은평구 갈현로3나길 23,37.602236,126.906782,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11203,80669,성내동 빌라 301호,SF000065,1,2,서울특별시 강동구 천호대로176길 11,37.533868,127.136545,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11204,80680,SK테크노빌딩,SF000070,1,2,서울특별시 성동구 성수일로 55,37.545425,127.049543,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11205,80682,주씨 주상복합,SF000072,1,2,서울특별시 성동구 왕십리로16가길 24,37.550826,127.045259,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11206,80683,드림ez오피스텔,SF000074,1,2,서울특별시 동작구 사당로 179,37.486471,126.96887,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11207,80688,삼호스페이스,SF000077,2,2,서울특별시 강남구 역삼로18길 10,37.49442,127.036122,09:00~18:00,SF,(주)스타코프,02-1833-4903,9,20210700000000.0,,11,N,,Y,사업장 거주자외 출입제한,N,
11208,80689,남산도현블랑빌,SF000078,1,2,서울특별시 중구 동호로17길 256-35,37.54815,127.006142,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11209,80690,왕십리뉴타운센트라스비즈오피스텔,SF000079,1,2,서울특별시 성동구 왕십리로 410,37.565258,127.025591,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11210,80691,엘리시아 아파트,SF000080,1,2,서울특별시 도봉구 덕릉로 214,37.637082,127.037048,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11211,80693,e-편한세상 화랑대아파트,SF000083,1,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11212,80694,e-편한세상 화랑대아파트,SF000083,2,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11213,80695,e-편한세상 화랑대아파트,SF000083,3,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11214,80696,e-편한세상 화랑대아파트,SF000083,4,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11215,80697,e-편한세상 화랑대아파트,SF000083,5,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,9,,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11216,80698,e-편한세상 화랑대아파트,SF000083,6,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11217,80699,e-편한세상 화랑대아파트,SF000083,7,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11218,80700,e-편한세상 화랑대아파트,SF000083,8,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11219,80701,e-편한세상 화랑대아파트,SF000083,9,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11220,80702,e-편한세상 화랑대아파트,SF000083,10,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11221,80703,e-편한세상 화랑대아파트,SF000083,11,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11222,80704,e-편한세상 화랑대아파트,SF000083,12,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11223,80705,e-편한세상 화랑대아파트,SF000083,13,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11224,80706,e-편한세상 화랑대아파트,SF000083,14,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11225,80707,e-편한세상 화랑대아파트,SF000083,15,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11226,80708,e-편한세상 화랑대아파트,SF000083,16,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11227,80709,e-편한세상 화랑대아파트,SF000083,17,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11228,80710,e-편한세상 화랑대아파트,SF000083,18,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11229,80711,e-편한세상 화랑대아파트,SF000083,19,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11230,80712,e-편한세상 화랑대아파트,SF000083,20,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11231,80713,e-편한세상 화랑대아파트,SF000083,21,2,서울특별시 중랑구 숙선옹주로 45,37.616412,127.083185,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
11232,80715,마포 일진빌딩,SF000085,1,2,서울특별시 마포구 마포대로 45,37.540435,126.946366,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11233,80716,용산 우체국,SF000086,1,2,서울특별시 용산구 한강대로 118,37.529978,126.969499,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11234,80717,용산 우체국,SF000086,2,2,서울특별시 용산구 한강대로 118,37.529978,126.969499,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
11235,80721,양재한신휴플러스,SF000091,1,2,서울특별시 서초구 강남대로 224,37.483996,127.035103,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,20211100000000.0,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
